location,date,population,new_cases,new_deaths,rolling_total_cases,rolling_total_deaths,rolling_total_percentage
Africa,09-09-23,1480770740,0,0,1970,19,0.96
Africa,10-09-23,1480770740,0,0,1970,19,0.96
Africa,11-09-23,1480770740,0,0,1970,19,0.96
Africa,12-09-23,1480770740,0,0,1970,19,0.96
Africa,13-09-23,1480770740,0,0,1970,19,0.96
Africa,14-09-23,1480770740,0,0,1970,19,0.96
Africa,15-09-23,1480770740,11,0,1981,19,0.96
Africa,16-09-23,1480770740,0,0,1981,19,0.96
Africa,17-09-23,1480770740,0,0,1981,19,0.96
Africa,18-09-23,1480770740,0,0,1981,19,0.96
Africa,19-09-23,1480770740,0,0,1981,19,0.96
Africa,20-09-23,1480770740,0,0,1981,19,0.96
Africa,21-09-23,1480770740,0,0,1981,19,0.96
Africa,22-09-23,1480770740,12,0,1993,19,0.95
Africa,23-09-23,1480770740,0,0,1993,19,0.95
Africa,24-09-23,1480770740,0,0,1993,19,0.95
Africa,25-09-23,1480770740,0,0,1993,19,0.95
Africa,26-09-23,1480770740,0,0,1993,19,0.95
Africa,27-09-23,1480770740,0,0,1993,19,0.95
Africa,28-09-23,1480770740,0,0,1993,19,0.95
Africa,29-09-23,1480770740,14,0,2007,19,0.95
Africa,30-09-23,1480770740,0,0,2007,19,0.95
Africa,01-10-23,1480770740,0,0,2007,19,0.95
Africa,02-10-23,1480770740,0,0,2007,19,0.95
Africa,03-10-23,1480770740,0,0,2007,19,0.95
Africa,04-10-23,1480770740,0,0,2007,19,0.95
Africa,05-10-23,1480770740,0,0,2007,19,0.95
Africa,06-10-23,1480770740,29,1,2036,20,0.98
Africa,07-10-23,1480770740,0,0,2036,20,0.98
Africa,08-10-23,1480770740,0,0,2036,20,0.98
Africa,09-10-23,1480770740,0,0,2036,20,0.98
Africa,10-10-23,1480770740,0,0,2036,20,0.98
Africa,11-10-23,1480770740,0,0,2036,20,0.98
Africa,12-10-23,1480770740,0,0,2036,20,0.98
Africa,13-10-23,1480770740,34,1,2070,21,1.01
Africa,14-10-23,1480770740,0,0,2070,21,1.01
Africa,15-10-23,1480770740,0,0,2070,21,1.01
Africa,16-10-23,1480770740,0,0,2070,21,1.01
Africa,17-10-23,1480770740,0,0,2070,21,1.01
Africa,18-10-23,1480770740,0,0,2070,21,1.01
Africa,19-10-23,1480770740,0,0,2070,21,1.01
Africa,20-10-23,1480770740,29,0,2099,21,1
Africa,21-10-23,1480770740,0,0,2099,21,1
Africa,22-10-23,1480770740,0,0,2099,21,1
Africa,23-10-23,1480770740,0,0,2099,21,1
Africa,24-10-23,1480770740,0,0,2099,21,1
Africa,25-10-23,1480770740,0,0,2099,21,1
Africa,26-10-23,1480770740,0,0,2099,21,1
Africa,27-10-23,1480770740,37,0,2136,21,0.98
Africa,28-10-23,1480770740,0,0,2136,21,0.98
Africa,29-10-23,1480770740,0,0,2136,21,0.98
Africa,30-10-23,1480770740,0,0,2136,21,0.98
Africa,31-10-23,1480770740,0,0,2136,21,0.98
Africa,01-11-23,1480770740,0,0,2136,21,0.98
Africa,02-11-23,1480770740,0,0,2136,21,0.98
Africa,03-11-23,1480770740,29,0,2165,21,0.97
Africa,04-11-23,1480770740,0,0,2165,21,0.97
Africa,05-11-23,1480770740,0,0,2165,21,0.97
Africa,06-11-23,1480770740,0,0,2165,21,0.97
Africa,07-11-23,1480770740,0,0,2165,21,0.97
Africa,08-11-23,1480770740,0,0,2165,21,0.97
Africa,09-11-23,1480770740,0,0,2165,21,0.97
Africa,10-11-23,1480770740,60,0,2225,21,0.94
Africa,11-11-23,1480770740,0,0,2225,21,0.94
Africa,12-11-23,1480770740,0,0,2225,21,0.94
Africa,13-11-23,1480770740,0,0,2225,21,0.94
Africa,14-11-23,1480770740,0,0,2225,21,0.94
Africa,15-11-23,1480770740,0,0,2225,21,0.94
Africa,16-11-23,1480770740,0,0,2225,21,0.94
Africa,17-11-23,1480770740,35,0,2260,21,0.93
Africa,18-11-23,1480770740,0,0,2260,21,0.93
Africa,19-11-23,1480770740,0,0,2260,21,0.93
Africa,20-11-23,1480770740,0,0,2260,21,0.93
Africa,21-11-23,1480770740,0,0,2260,21,0.93
Africa,22-11-23,1480770740,0,0,2260,21,0.93
Africa,23-11-23,1480770740,0,0,2260,21,0.93
Africa,24-11-23,1480770740,19,0,2279,21,0.92
Africa,25-11-23,1480770740,0,0,2279,21,0.92
Africa,26-11-23,1480770740,0,0,2279,21,0.92
Africa,27-11-23,1480770740,0,0,2279,21,0.92
Africa,28-11-23,1480770740,0,0,2279,21,0.92
Africa,29-11-23,1480770740,0,0,2279,21,0.92
Africa,30-11-23,1480770740,0,0,2279,21,0.92
Africa,01-12-23,1480770740,12,0,2291,21,0.92
Africa,02-12-23,1480770740,0,0,2291,21,0.92
Africa,03-12-23,1480770740,0,0,2291,21,0.92
Africa,04-12-23,1480770740,0,0,2291,21,0.92
Africa,05-12-23,1480770740,0,0,2291,21,0.92
Africa,06-12-23,1480770740,0,0,2291,21,0.92
Africa,07-12-23,1480770740,0,0,2291,21,0.92
Africa,08-12-23,1480770740,16,0,2307,21,0.91
Africa,09-12-23,1480770740,0,0,2307,21,0.91
Africa,10-12-23,1480770740,0,0,2307,21,0.91
Africa,11-12-23,1480770740,0,0,2307,21,0.91
Africa,12-12-23,1480770740,0,0,2307,21,0.91
Africa,13-12-23,1480770740,0,0,2307,21,0.91
Africa,14-12-23,1480770740,0,0,2307,21,0.91
Africa,15-12-23,1480770740,9,0,2316,21,0.91
Africa,16-12-23,1480770740,0,0,2316,21,0.91
Africa,17-12-23,1480770740,0,0,2316,21,0.91
Africa,18-12-23,1480770740,0,0,2316,21,0.91
Africa,19-12-23,1480770740,0,0,2316,21,0.91
Africa,20-12-23,1480770740,0,0,2316,21,0.91
Africa,21-12-23,1480770740,0,0,2316,21,0.91
Africa,22-12-23,1480770740,31,0,2347,21,0.89
Africa,23-12-23,1480770740,0,0,2347,21,0.89
Africa,24-12-23,1480770740,0,0,2347,21,0.89
Africa,25-12-23,1480770740,0,0,2347,21,0.89
Africa,26-12-23,1480770740,0,0,2347,21,0.89
Africa,27-12-23,1480770740,0,0,2347,21,0.89
Africa,28-12-23,1480770740,0,0,2347,21,0.89
Africa,29-12-23,1480770740,1,0,2348,21,0.89
Africa,30-12-23,1480770740,0,0,2348,21,0.89
Africa,31-12-23,1480770740,15,0,2363,21,0.89
Africa,01-01-24,1515141047,0,0,2363,21,0.89
Africa,02-01-24,1515141047,0,0,2363,21,0.89
Africa,03-01-24,1515141047,0,0,2363,21,0.89
Africa,04-01-24,1515141047,0,0,2363,21,0.89
Africa,05-01-24,1515141047,3,0,2366,21,0.89
Africa,06-01-24,1515141047,0,0,2366,21,0.89
Africa,07-01-24,1515141047,0,0,2366,21,0.89
Africa,08-01-24,1515141047,0,0,2366,21,0.89
Africa,09-01-24,1515141047,0,0,2366,21,0.89
Africa,10-01-24,1515141047,0,0,2366,21,0.89
Africa,11-01-24,1515141047,0,0,2366,21,0.89
Africa,12-01-24,1515141047,5,1,2371,22,0.93
Africa,13-01-24,1515141047,0,0,2371,22,0.93
Africa,14-01-24,1515141047,23,0,2394,22,0.92
Africa,15-01-24,1515141047,0,0,2394,22,0.92
Africa,16-01-24,1515141047,0,0,2394,22,0.92
Africa,17-01-24,1515141047,0,0,2394,22,0.92
Africa,18-01-24,1515141047,0,0,2394,22,0.92
Africa,19-01-24,1515141047,1,0,2395,22,0.92
Africa,20-01-24,1515141047,0,0,2395,22,0.92
Africa,21-01-24,1515141047,107,1,2502,23,0.92
Africa,22-01-24,1515141047,0,0,2502,23,0.92
Africa,23-01-24,1515141047,0,0,2502,23,0.92
Africa,24-01-24,1515141047,0,0,2502,23,0.92
Africa,25-01-24,1515141047,0,0,2502,23,0.92
Africa,26-01-24,1515141047,3,0,2505,23,0.92
Africa,27-01-24,1515141047,0,0,2505,23,0.92
Africa,28-01-24,1515141047,16,0,2521,23,0.91
Africa,29-01-24,1515141047,0,0,2521,23,0.91
Africa,30-01-24,1515141047,0,0,2521,23,0.91
Africa,31-01-24,1515141047,0,0,2521,23,0.91
Africa,01-02-24,1515141047,0,0,2521,23,0.91
Africa,02-02-24,1515141047,2,0,2523,23,0.91
Africa,03-02-24,1515141047,0,0,2523,23,0.91
Africa,04-02-24,1515141047,69,0,2592,23,0.89
Africa,05-02-24,1515141047,0,0,2592,23,0.89
Africa,06-02-24,1515141047,0,0,2592,23,0.89
Africa,07-02-24,1515141047,0,0,2592,23,0.89
Africa,08-02-24,1515141047,0,0,2592,23,0.89
Africa,09-02-24,1515141047,2,0,2594,23,0.89
Africa,10-02-24,1515141047,0,0,2594,23,0.89
Africa,11-02-24,1515141047,60,0,2654,23,0.87
Africa,12-02-24,1515141047,0,0,2654,23,0.87
Africa,13-02-24,1515141047,0,0,2654,23,0.87
Africa,14-02-24,1515141047,0,0,2654,23,0.87
Africa,15-02-24,1515141047,0,0,2654,23,0.87
Africa,16-02-24,1515141047,12,0,2666,23,0.86
Africa,17-02-24,1515141047,0,0,2666,23,0.86
Africa,18-02-24,1515141047,50,0,2716,23,0.85
Africa,19-02-24,1515141047,0,0,2716,23,0.85
Africa,20-02-24,1515141047,0,0,2716,23,0.85
Africa,21-02-24,1515141047,0,0,2716,23,0.85
Africa,22-02-24,1515141047,0,0,2716,23,0.85
Africa,23-02-24,1515141047,2,0,2718,23,0.85
Africa,24-02-24,1515141047,0,0,2718,23,0.85
Africa,25-02-24,1515141047,35,0,2753,23,0.84
Africa,26-02-24,1515141047,0,0,2753,23,0.84
Africa,27-02-24,1515141047,0,0,2753,23,0.84
Africa,28-02-24,1515141047,0,0,2753,23,0.84
Africa,29-02-24,1515141047,0,0,2753,23,0.84
Africa,01-03-24,1515141047,0,0,2753,23,0.84
Africa,02-03-24,1515141047,0,0,2753,23,0.84
Africa,03-03-24,1515141047,29,0,2782,23,0.83
Africa,04-03-24,1515141047,0,0,2782,23,0.83
Africa,05-03-24,1515141047,0,0,2782,23,0.83
Africa,06-03-24,1515141047,0,0,2782,23,0.83
Africa,07-03-24,1515141047,0,0,2782,23,0.83
Africa,08-03-24,1515141047,11,0,2793,23,0.82
Africa,09-03-24,1515141047,0,0,2793,23,0.82
Africa,10-03-24,1515141047,69,1,2862,24,0.84
Africa,11-03-24,1515141047,0,0,2862,24,0.84
Africa,12-03-24,1515141047,0,0,2862,24,0.84
Africa,13-03-24,1515141047,0,0,2862,24,0.84
Africa,14-03-24,1515141047,0,0,2862,24,0.84
Africa,15-03-24,1515141047,6,0,2868,24,0.84
Africa,16-03-24,1515141047,0,0,2868,24,0.84
Africa,17-03-24,1515141047,24,0,2892,24,0.83
Africa,18-03-24,1515141047,0,0,2892,24,0.83
Africa,19-03-24,1515141047,0,0,2892,24,0.83
Africa,20-03-24,1515141047,0,0,2892,24,0.83
Africa,21-03-24,1515141047,0,0,2892,24,0.83
Africa,22-03-24,1515141047,5,0,2897,24,0.83
Africa,23-03-24,1515141047,0,0,2897,24,0.83
Africa,24-03-24,1515141047,5,0,2902,24,0.83
Africa,25-03-24,1515141047,0,0,2902,24,0.83
Africa,26-03-24,1515141047,0,0,2902,24,0.83
Africa,27-03-24,1515141047,0,0,2902,24,0.83
Africa,28-03-24,1515141047,0,0,2902,24,0.83
Africa,29-03-24,1515141047,5,0,2907,24,0.83
Africa,30-03-24,1515141047,0,0,2907,24,0.83
Africa,31-03-24,1515141047,31,0,2938,24,0.82
Africa,01-04-24,1515141047,0,0,2938,24,0.82
Africa,02-04-24,1515141047,0,0,2938,24,0.82
Africa,03-04-24,1515141047,0,0,2938,24,0.82
Africa,04-04-24,1515141047,0,0,2938,24,0.82
Africa,05-04-24,1515141047,2,0,2940,24,0.82
Africa,06-04-24,1515141047,0,0,2940,24,0.82
Africa,07-04-24,1515141047,18,0,2958,24,0.81
Africa,08-04-24,1515141047,0,0,2958,24,0.81
Africa,09-04-24,1515141047,0,0,2958,24,0.81
Africa,10-04-24,1515141047,0,0,2958,24,0.81
Africa,11-04-24,1515141047,0,0,2958,24,0.81
Africa,12-04-24,1515141047,3,1,2961,25,0.84
Africa,13-04-24,1515141047,0,0,2961,25,0.84
Africa,14-04-24,1515141047,23,0,2984,25,0.84
Africa,15-04-24,1515141047,0,0,2984,25,0.84
Africa,16-04-24,1515141047,0,0,2984,25,0.84
Africa,17-04-24,1515141047,0,0,2984,25,0.84
Africa,18-04-24,1515141047,0,0,2984,25,0.84
Africa,19-04-24,1515141047,0,0,2984,25,0.84
Africa,20-04-24,1515141047,0,0,2984,25,0.84
Africa,21-04-24,1515141047,69,0,3053,25,0.82
Africa,22-04-24,1515141047,0,0,3053,25,0.82
Africa,23-04-24,1515141047,0,0,3053,25,0.82
Africa,24-04-24,1515141047,0,0,3053,25,0.82
Africa,25-04-24,1515141047,0,0,3053,25,0.82
Africa,26-04-24,1515141047,0,0,3053,25,0.82
Africa,27-04-24,1515141047,0,0,3053,25,0.82
Africa,28-04-24,1515141047,47,0,3100,25,0.81
Africa,29-04-24,1515141047,0,0,3100,25,0.81
Africa,30-04-24,1515141047,0,0,3100,25,0.81
Africa,01-05-24,1515141047,0,0,3100,25,0.81
Africa,02-05-24,1515141047,0,0,3100,25,0.81
Africa,03-05-24,1515141047,1,0,3101,25,0.81
Africa,04-05-24,1515141047,0,0,3101,25,0.81
Africa,05-05-24,1515141047,116,1,3217,26,0.81
Africa,06-05-24,1515141047,0,0,3217,26,0.81
Africa,07-05-24,1515141047,0,0,3217,26,0.81
Africa,08-05-24,1515141047,0,0,3217,26,0.81
Africa,09-05-24,1515141047,0,0,3217,26,0.81
Africa,10-05-24,1515141047,0,0,3217,26,0.81
Africa,11-05-24,1515141047,0,0,3217,26,0.81
Africa,12-05-24,1515141047,19,1,3236,27,0.83
Africa,13-05-24,1515141047,0,0,3236,27,0.83
Africa,14-05-24,1515141047,0,0,3236,27,0.83
Africa,15-05-24,1515141047,0,0,3236,27,0.83
Africa,16-05-24,1515141047,0,0,3236,27,0.83
Africa,17-05-24,1515141047,1,0,3237,27,0.83
Africa,18-05-24,1515141047,0,0,3237,27,0.83
Africa,19-05-24,1515141047,117,2,3354,29,0.86
Africa,20-05-24,1515141047,0,0,3354,29,0.86
Africa,21-05-24,1515141047,0,0,3354,29,0.86
Africa,22-05-24,1515141047,0,0,3354,29,0.86
Africa,23-05-24,1515141047,0,0,3354,29,0.86
Africa,24-05-24,1515141047,1,0,3355,29,0.86
Africa,25-05-24,1515141047,0,0,3355,29,0.86
Africa,26-05-24,1515141047,25,0,3380,29,0.86
Africa,27-05-24,1515141047,0,0,3380,29,0.86
Africa,28-05-24,1515141047,0,0,3380,29,0.86
Africa,29-05-24,1515141047,0,0,3380,29,0.86
Africa,30-05-24,1515141047,0,0,3380,29,0.86
Africa,31-05-24,1515141047,1,0,3381,29,0.86
Africa,01-06-24,1515141047,0,0,3381,29,0.86
Africa,02-06-24,1515141047,4,2,3385,31,0.92
Africa,03-06-24,1515141047,0,0,3385,31,0.92
Africa,04-06-24,1515141047,0,0,3385,31,0.92
Africa,05-06-24,1515141047,0,0,3385,31,0.92
Africa,06-06-24,1515141047,0,0,3385,31,0.92
Africa,07-06-24,1515141047,3,2,3388,33,0.97
Africa,08-06-24,1515141047,0,0,3388,33,0.97
Africa,09-06-24,1515141047,4,0,3392,33,0.97
Africa,10-06-24,1515141047,0,0,3392,33,0.97
Africa,11-06-24,1515141047,0,0,3392,33,0.97
Africa,12-06-24,1515141047,0,0,3392,33,0.97
Africa,13-06-24,1515141047,0,0,3392,33,0.97
Africa,14-06-24,1515141047,6,0,3398,33,0.97
Africa,15-06-24,1515141047,0,0,3398,33,0.97
Africa,16-06-24,1515141047,0,0,3398,33,0.97
Africa,17-06-24,1515141047,0,0,3398,33,0.97
Africa,18-06-24,1515141047,0,0,3398,33,0.97
Africa,19-06-24,1515141047,0,0,3398,33,0.97
Africa,20-06-24,1515141047,0,0,3398,33,0.97
Africa,21-06-24,1515141047,0,0,3398,33,0.97
Andorra,25-07-22,79722,2,0,2,0,0
Andorra,26-07-22,79722,1,0,3,0,0
Andorra,27-07-22,79722,0,0,3,0,0
Andorra,28-07-22,79722,0,0,3,0,0
Andorra,29-07-22,79722,0,0,3,0,0
Andorra,30-07-22,79722,0,0,3,0,0
Andorra,31-07-22,79722,0,0,3,0,0
Andorra,01-08-22,79722,0,0,3,0,0
Andorra,02-08-22,79722,0,0,3,0,0
Andorra,03-08-22,79722,0,0,3,0,0
Andorra,04-08-22,79722,0,0,3,0,0
Andorra,05-08-22,79722,1,0,4,0,0
Andorra,06-08-22,79722,0,0,4,0,0
Andorra,07-08-22,79722,0,0,4,0,0
Andorra,08-08-22,79722,0,0,4,0,0
Andorra,09-08-22,79722,0,0,4,0,0
Andorra,10-08-22,79722,0,0,4,0,0
Andorra,11-08-22,79722,0,0,4,0,0
Andorra,12-08-22,79722,0,0,4,0,0
Andorra,13-08-22,79722,0,0,4,0,0
Andorra,14-08-22,79722,0,0,4,0,0
Andorra,15-08-22,79722,0,0,4,0,0
Andorra,16-08-22,79722,0,0,4,0,0
Andorra,17-08-22,79722,0,0,4,0,0
Andorra,18-08-22,79722,0,0,4,0,0
Andorra,19-08-22,79722,0,0,4,0,0
Andorra,20-08-22,79722,0,0,4,0,0
Andorra,21-08-22,79722,0,0,4,0,0
Andorra,22-08-22,79722,0,0,4,0,0
Andorra,23-08-22,79722,0,0,4,0,0
Andorra,24-08-22,79722,0,0,4,0,0
Andorra,25-08-22,79722,0,0,4,0,0
Andorra,26-08-22,79722,0,0,4,0,0
Andorra,27-08-22,79722,0,0,4,0,0
Andorra,28-08-22,79722,0,0,4,0,0
Andorra,29-08-22,79722,0,0,4,0,0
Andorra,30-08-22,79722,0,0,4,0,0
Andorra,31-08-22,79722,0,0,4,0,0
Andorra,01-09-22,79722,0,0,4,0,0
Andorra,02-09-22,79722,0,0,4,0,0
Andorra,03-09-22,79722,0,0,4,0,0
Andorra,04-09-22,79722,0,0,4,0,0
Andorra,05-09-22,79722,0,0,4,0,0
Andorra,06-09-22,79722,0,0,4,0,0
Andorra,07-09-22,79722,0,0,4,0,0
Andorra,08-09-22,79722,0,0,4,0,0
Andorra,09-09-22,79722,0,0,4,0,0
Andorra,10-09-22,79722,0,0,4,0,0
Andorra,11-09-22,79722,0,0,4,0,0
Andorra,12-09-22,79722,0,0,4,0,0
Andorra,13-09-22,79722,0,0,4,0,0
Andorra,14-09-22,79722,0,0,4,0,0
Andorra,15-09-22,79722,0,0,4,0,0
Andorra,16-09-22,79722,0,0,4,0,0
Andorra,17-09-22,79722,0,0,4,0,0
Andorra,18-09-22,79722,0,0,4,0,0
Andorra,19-09-22,79722,0,0,4,0,0
Andorra,20-09-22,79722,0,0,4,0,0
Andorra,21-09-22,79722,0,0,4,0,0
Andorra,22-09-22,79722,0,0,4,0,0
Andorra,23-09-22,79722,0,0,4,0,0
Andorra,24-09-22,79722,0,0,4,0,0
Andorra,25-09-22,79722,0,0,4,0,0
Andorra,26-09-22,79722,0,0,4,0,0
Andorra,27-09-22,79722,0,0,4,0,0
Andorra,28-09-22,79722,0,0,4,0,0
Andorra,29-09-22,79722,0,0,4,0,0
Andorra,30-09-22,79722,0,0,4,0,0
Andorra,01-10-22,79722,0,0,4,0,0
Andorra,02-10-22,79722,0,0,4,0,0
Andorra,03-10-22,79722,0,0,4,0,0
Andorra,04-10-22,79722,0,0,4,0,0
Andorra,05-10-22,79722,0,0,4,0,0
Andorra,06-10-22,79722,0,0,4,0,0
Andorra,07-10-22,79722,0,0,4,0,0
Andorra,08-10-22,79722,0,0,4,0,0
Andorra,09-10-22,79722,0,0,4,0,0
Andorra,10-10-22,79722,0,0,4,0,0
Andorra,11-10-22,79722,0,0,4,0,0
Andorra,12-10-22,79722,0,0,4,0,0
Andorra,13-10-22,79722,0,0,4,0,0
Andorra,14-10-22,79722,0,0,4,0,0
Andorra,15-10-22,79722,0,0,4,0,0
Andorra,16-10-22,79722,0,0,4,0,0
Andorra,17-10-22,79722,0,0,4,0,0
Andorra,18-10-22,79722,0,0,4,0,0
Andorra,19-10-22,79722,0,0,4,0,0
Andorra,20-10-22,79722,0,0,4,0,0
Andorra,21-10-22,79722,0,0,4,0,0
Andorra,22-10-22,79722,0,0,4,0,0
Andorra,23-10-22,79722,0,0,4,0,0
Andorra,24-10-22,79722,0,0,4,0,0
Andorra,25-10-22,79722,0,0,4,0,0
Andorra,26-10-22,79722,0,0,4,0,0
Andorra,27-10-22,79722,0,0,4,0,0
Andorra,28-10-22,79722,0,0,4,0,0
Andorra,29-10-22,79722,0,0,4,0,0
Andorra,30-10-22,79722,0,0,4,0,0
Andorra,31-10-22,79722,0,0,4,0,0
Andorra,01-11-22,79722,0,0,4,0,0
Andorra,02-11-22,79722,0,0,4,0,0
Andorra,03-11-22,79722,0,0,4,0,0
Andorra,04-11-22,79722,0,0,4,0,0
Andorra,05-11-22,79722,0,0,4,0,0
Andorra,06-11-22,79722,0,0,4,0,0
Andorra,07-11-22,79722,0,0,4,0,0
Andorra,08-11-22,79722,0,0,4,0,0
Andorra,09-11-22,79722,0,0,4,0,0
Andorra,10-11-22,79722,0,0,4,0,0
Andorra,11-11-22,79722,0,0,4,0,0
Andorra,12-11-22,79722,0,0,4,0,0
Andorra,13-11-22,79722,0,0,4,0,0
Andorra,14-11-22,79722,0,0,4,0,0
Andorra,15-11-22,79722,0,0,4,0,0
Andorra,16-11-22,79722,0,0,4,0,0
Andorra,17-11-22,79722,0,0,4,0,0
Andorra,18-11-22,79722,0,0,4,0,0
Andorra,19-11-22,79722,0,0,4,0,0
Andorra,20-11-22,79722,0,0,4,0,0
Andorra,21-11-22,79722,0,0,4,0,0
Andorra,22-11-22,79722,0,0,4,0,0
Andorra,23-11-22,79722,0,0,4,0,0
Andorra,24-11-22,79722,0,0,4,0,0
Andorra,25-11-22,79722,0,0,4,0,0
Andorra,26-11-22,79722,0,0,4,0,0
Andorra,27-11-22,79722,0,0,4,0,0
Andorra,28-11-22,79722,0,0,4,0,0
Andorra,29-11-22,79722,0,0,4,0,0
Andorra,30-11-22,79722,0,0,4,0,0
Andorra,01-12-22,79722,0,0,4,0,0
Andorra,02-12-22,79722,0,0,4,0,0
Andorra,03-12-22,79722,0,0,4,0,0
Andorra,04-12-22,79722,0,0,4,0,0
Andorra,05-12-22,79722,0,0,4,0,0
Andorra,06-12-22,79722,0,0,4,0,0
Andorra,07-12-22,79722,0,0,4,0,0
Andorra,08-12-22,79722,0,0,4,0,0
Andorra,09-12-22,79722,0,0,4,0,0
Andorra,10-12-22,79722,0,0,4,0,0
Andorra,11-12-22,79722,0,0,4,0,0
Andorra,12-12-22,79722,0,0,4,0,0
Andorra,13-12-22,79722,0,0,4,0,0
Andorra,14-12-22,79722,0,0,4,0,0
Andorra,15-12-22,79722,0,0,4,0,0
Andorra,16-12-22,79722,0,0,4,0,0
Andorra,17-12-22,79722,0,0,4,0,0
Andorra,18-12-22,79722,0,0,4,0,0
Andorra,19-12-22,79722,0,0,4,0,0
Andorra,20-12-22,79722,0,0,4,0,0
Andorra,21-12-22,79722,0,0,4,0,0
Andorra,22-12-22,79722,0,0,4,0,0
Andorra,23-12-22,79722,0,0,4,0,0
Andorra,24-12-22,79722,0,0,4,0,0
Andorra,25-12-22,79722,0,0,4,0,0
Andorra,26-12-22,79722,0,0,4,0,0
Andorra,27-12-22,79722,0,0,4,0,0
Andorra,28-12-22,79722,0,0,4,0,0
Andorra,29-12-22,79722,0,0,4,0,0
Andorra,30-12-22,79722,0,0,4,0,0
Andorra,31-12-22,79722,0,0,4,0,0
Andorra,01-01-23,80868,0,0,4,0,0
Andorra,02-01-23,80868,0,0,4,0,0
Andorra,03-01-23,80868,0,0,4,0,0
Andorra,04-01-23,80868,0,0,4,0,0
Andorra,05-01-23,80868,0,0,4,0,0
Andorra,06-01-23,80868,0,0,4,0,0
Andorra,07-01-23,80868,0,0,4,0,0
Andorra,08-01-23,80868,0,0,4,0,0
Andorra,09-01-23,80868,0,0,4,0,0
Andorra,10-01-23,80868,0,0,4,0,0
Andorra,11-01-23,80868,0,0,4,0,0
Andorra,12-01-23,80868,0,0,4,0,0
Andorra,13-01-23,80868,0,0,4,0,0
Andorra,14-01-23,80868,0,0,4,0,0
Andorra,15-01-23,80868,0,0,4,0,0
Andorra,16-01-23,80868,0,0,4,0,0
Andorra,17-01-23,80868,0,0,4,0,0
Andorra,18-01-23,80868,0,0,4,0,0
Andorra,19-01-23,80868,0,0,4,0,0
Andorra,20-01-23,80868,0,0,4,0,0
Andorra,21-01-23,80868,0,0,4,0,0
Andorra,22-01-23,80868,0,0,4,0,0
Andorra,23-01-23,80868,0,0,4,0,0
Andorra,24-01-23,80868,0,0,4,0,0
Andorra,25-01-23,80868,0,0,4,0,0
Andorra,26-01-23,80868,0,0,4,0,0
Andorra,27-01-23,80868,0,0,4,0,0
Andorra,28-01-23,80868,0,0,4,0,0
Andorra,29-01-23,80868,0,0,4,0,0
Andorra,30-01-23,80868,0,0,4,0,0
Andorra,31-01-23,80868,0,0,4,0,0
Andorra,01-02-23,80868,0,0,4,0,0
Andorra,02-02-23,80868,0,0,4,0,0
Andorra,03-02-23,80868,0,0,4,0,0
Andorra,04-02-23,80868,0,0,4,0,0
Andorra,05-02-23,80868,0,0,4,0,0
Andorra,06-02-23,80868,0,0,4,0,0
Andorra,07-02-23,80868,0,0,4,0,0
Andorra,08-02-23,80868,0,0,4,0,0
Andorra,09-02-23,80868,0,0,4,0,0
Andorra,10-02-23,80868,0,0,4,0,0
Andorra,11-02-23,80868,0,0,4,0,0
Andorra,12-02-23,80868,0,0,4,0,0
Andorra,13-02-23,80868,0,0,4,0,0
Andorra,14-02-23,80868,0,0,4,0,0
Andorra,15-02-23,80868,0,0,4,0,0
Andorra,16-02-23,80868,0,0,4,0,0
Andorra,17-02-23,80868,0,0,4,0,0
Andorra,18-02-23,80868,0,0,4,0,0
Andorra,19-02-23,80868,0,0,4,0,0
Andorra,20-02-23,80868,0,0,4,0,0
Andorra,21-02-23,80868,0,0,4,0,0
Andorra,22-02-23,80868,0,0,4,0,0
Andorra,23-02-23,80868,0,0,4,0,0
Andorra,24-02-23,80868,0,0,4,0,0
Andorra,25-02-23,80868,0,0,4,0,0
Andorra,26-02-23,80868,0,0,4,0,0
Andorra,27-02-23,80868,0,0,4,0,0
Andorra,28-02-23,80868,0,0,4,0,0
Andorra,01-03-23,80868,0,0,4,0,0
Andorra,02-03-23,80868,0,0,4,0,0
Andorra,03-03-23,80868,0,0,4,0,0
Andorra,04-03-23,80868,0,0,4,0,0
Andorra,05-03-23,80868,0,0,4,0,0
Andorra,06-03-23,80868,0,0,4,0,0
Andorra,07-03-23,80868,0,0,4,0,0
Andorra,08-03-23,80868,0,0,4,0,0
Andorra,09-03-23,80868,0,0,4,0,0
Andorra,10-03-23,80868,0,0,4,0,0
Andorra,11-03-23,80868,0,0,4,0,0
Andorra,12-03-23,80868,0,0,4,0,0
Andorra,13-03-23,80868,0,0,4,0,0
Andorra,14-03-23,80868,0,0,4,0,0
Andorra,15-03-23,80868,0,0,4,0,0
Andorra,16-03-23,80868,0,0,4,0,0
Andorra,17-03-23,80868,0,0,4,0,0
Andorra,18-03-23,80868,0,0,4,0,0
Andorra,19-03-23,80868,0,0,4,0,0
Andorra,20-03-23,80868,0,0,4,0,0
Andorra,21-03-23,80868,0,0,4,0,0
Andorra,22-03-23,80868,0,0,4,0,0
Andorra,23-03-23,80868,0,0,4,0,0
Andorra,24-03-23,80868,0,0,4,0,0
Andorra,25-03-23,80868,0,0,4,0,0
Andorra,26-03-23,80868,0,0,4,0,0
Andorra,27-03-23,80868,0,0,4,0,0
Andorra,28-03-23,80868,0,0,4,0,0
